northing,easting,down,roll,pitch,yaw
5735888.081324,620067.577719,-112.354578,0.009614,-0.008984,6.201457
5735888.192702,620067.5636,-112.356287,0.009835,-0.008919,6.20132
5735888.303969,620067.549484,-112.357958,0.010134,-0.008876,6.2012
5735888.415011,620067.535304,-112.359513,0.010381,-0.00874,6.201088
5735888.526165,620067.521121,-112.360932,0.010531,-0.008534,6.200991
5735888.637095,620067.506874,-112.362266,0.010521,-0.008271,6.200901
5735888.748026,620067.492697,-112.363538,0.010307,-0.008034,6.200829
5735888.858732,620067.478387,-112.364791,0.010023,-0.007764,6.200771
5735888.969438,620067.464077,-112.366101,0.009607,-0.007602,6.200729
5735889.08014,620067.449629,-112.367473,0.009147,-0.007497,6.200702
5735889.19062,620067.435186,-112.368897,0.008555,-0.007459,6.200679
5735889.301097,620067.420605,-112.370344,0.007988,-0.007432,6.200637
5735889.411462,620067.406027,-112.371834,0.007518,-0.007499,6.200592
5735889.521715,620067.391382,-112.373356,0.00722,-0.007593,6.200543
5735889.631858,620067.376809,-112.374948,0.007038,-0.007749,6.200481
5735889.741888,620067.36217,-112.376616,0.006937,-0.007917,6.20041
5735889.851922,620067.347669,-112.3784,0.006821,-0.008133,6.200315
5735889.961844,620067.33317,-112.380325,0.006639,-0.008373,6.200235
5735890.071657,620067.318744,-112.38235,0.006328,-0.00863,6.200161
5735890.181359,620067.304319,-112.384402,0.005914,-0.00886,6.200072
5735890.291062,620067.289964,-112.386414,0.005487,-0.009015,6.199989
5735890.400543,620067.275614,-112.388399,0.005065,-0.009104,6.199917
5735890.510023,620067.261264,-112.390343,0.004687,-0.009121,6.199837
5735890.619395,620067.246986,-112.392261,0.004298,-0.009086,6.19974
5735890.728651,620067.232572,-112.394201,0.003973,-0.009048,6.199658
5735890.83791,620067.218228,-112.396228,0.003728,-0.009081,6.199576
5735890.946944,620067.203819,-112.398382,0.003565,-0.00921,6.199483
5735891.055977,620067.189342,-112.400661,0.003484,-0.009509,6.199397
5735891.1649,620067.174936,-112.403029,0.003275,-0.009927,6.199304
5735891.273823,620067.160531,-112.405428,0.002683,-0.010507,6.199211
5735891.382637,620067.146197,-112.407774,0.001954,-0.011119,6.199086
5735891.491337,620067.131796,-112.409959,0.001446,-0.01171,6.198964
5735891.600035,620067.117258,-112.411975,0.00097,-0.012208,6.198873
5735891.708621,620067.102722,-112.413863,0.000278,-0.012668,6.19879
5735891.846145,620067.107175,-112.444209,-0.000748,-0.013174,6.198638
5735891.95462,620067.092641,-112.44594,-0.002004,-0.013664,6.198478
5735892.062981,620067.077973,-112.447527,-0.002965,-0.014067,6.198327
5735892.171228,620067.063238,-112.44893,-0.003563,-0.014277,6.198182
5735892.279253,620067.048509,-112.450139,-0.003698,-0.014237,6.198068
5735892.387277,620067.03371,-112.451236,-0.003428,-0.014031,6.197974
5735892.495193,620067.019052,-112.452225,-0.003062,-0.013622,6.197891
5735892.602997,620067.004397,-112.453185,-0.002617,-0.013143,6.197848
5735892.710807,620066.989949,-112.454182,-0.002309,-0.012641,6.197833
5735892.818618,620066.97557,-112.455301,-0.002353,-0.012243,6.197841
5735892.926321,620066.961331,-112.456622,-0.002704,-0.011995,6.197835
5735893.033914,620066.947165,-112.458139,-0.0031,-0.011836,6.197791
5735893.141397,620066.933001,-112.459816,-0.003259,-0.011744,6.197757
5735893.248876,620066.918698,-112.461656,-0.003299,-0.011736,6.19776
5735893.356133,620066.904401,-112.463571,-0.003243,-0.011785,6.197763
5735893.463497,620066.889964,-112.465468,-0.003244,-0.011853,6.197774
5735893.570639,620066.875532,-112.467279,-0.003049,-0.011895,6.197772
5735893.67767,620066.861102,-112.468968,-0.002727,-0.011831,6.197775
5735893.784698,620066.846535,-112.470432,-0.002513,-0.011634,6.197823
5735893.891726,620066.831967,-112.471606,-0.002463,-0.011288,6.197903
5735893.998531,620066.817405,-112.472555,-0.002549,-0.010867,6.197952
5735894.105338,620066.802911,-112.473408,-0.00267,-0.010419,6.198023
5735894.212033,620066.788421,-112.474322,-0.00292,-0.010021,6.198095
5735894.318728,620066.773861,-112.475245,-0.003251,-0.009661,6.198196
5735894.425309,620066.759235,-112.475959,-0.003831,-0.009308,6.198356
5735894.531774,620066.744405,-112.476437,-0.004532,-0.008794,6.198585
5735894.638239,620066.729575,-112.47686,-0.005276,-0.008366,6.19879
5735894.74437,620066.714752,-112.477605,-0.005784,-0.008006,6.198948
5735894.850502,620066.69993,-112.47878,-0.005958,-0.007934,6.199059
5735894.956527,620066.685317,-112.480394,-0.005861,-0.007973,6.199071
5735895.062446,620066.670914,-112.482323,-0.005578,-0.008179,6.199022
5735895.16837,620066.656718,-112.484539,-0.005381,-0.008414,6.198899
5735895.274187,620066.642732,-112.486851,-0.005454,-0.008702,6.198714
5735895.3799,620066.629024,-112.489104,-0.005787,-0.008879,6.198481
5735895.485724,620066.615314,-112.491163,-0.006149,-0.009011,6.19825
5735895.591213,620066.601542,-112.493131,-0.00634,-0.009064,6.19807
5735895.696697,620066.587564,-112.495152,-0.006275,-0.00916,6.197984
5735895.802067,620066.57345,-112.497244,-0.00593,-0.009273,6.19797
5735895.907322,620066.559201,-112.4993,-0.005395,-0.009338,6.198002
5735896.012573,620066.544814,-112.501252,-0.004937,-0.009386,6.198097
5735896.117602,620066.530432,-112.503139,-0.004479,-0.009363,6.1982
5735896.222633,620066.516119,-112.505031,-0.004254,-0.009385,6.198275
5735896.327442,620066.501812,-112.506979,-0.004085,-0.009352,6.198358
5735896.432252,620066.487573,-112.509014,-0.004141,-0.009404,6.198415
5735896.536953,620066.473407,-112.511036,-0.004255,-0.00945,6.198438
5735896.641542,620066.459243,-112.513053,-0.00436,-0.009499,6.198451
5735896.74602,620066.445081,-112.515028,-0.004411,-0.009589,6.198433
5735896.8505,620066.430988,-112.516971,-0.004404,-0.009675,6.198399
5735896.954757,620066.416901,-112.51885,-0.004456,-0.009748,6.198351
5735897.059015,620066.402814,-112.520672,-0.004637,-0.009846,6.198278
5735897.437392,620066.568615,-112.788244,-0.004924,-0.009953,6.197901
5735897.541766,620066.554732,-112.790171,-0.005325,-0.009988,6.197829
5735897.646028,620066.540852,-112.792036,-0.005653,-0.010005,6.197764
5735897.750178,620066.526905,-112.793877,-0.005801,-0.010006,6.197704
5735897.854327,620066.512959,-112.795776,-0.005799,-0.010094,6.197658
5735897.958253,620066.498949,-112.797746,-0.005681,-0.010188,6.197609
5735898.062067,620066.484941,-112.799785,-0.005611,-0.010349,6.197585
5735898.16588,620066.470864,-112.801892,-0.005619,-0.010468,6.197584
5735898.269473,620066.456931,-112.803992,-0.005755,-0.010584,6.197578
5735898.373065,620066.442929,-112.806014,-0.005914,-0.010585,6.197561
5735898.476547,620066.428998,-112.807918,-0.00603,-0.010528,6.197557
5735898.579918,620066.41507,-112.809771,-0.006023,-0.010352,6.197523
5735898.683291,620066.401211,-112.811651,-0.005919,-0.010224,6.197477
5735898.786441,620066.387358,-112.813569,-0.005756,-0.010043,6.19744
5735898.889591,620066.373504,-112.815507,-0.005641,-0.009903,6.197389
5735898.992632,620066.359722,-112.817501,-0.005597,-0.009767,6.197343
5735899.095561,620066.345943,-112.819553,-0.005713,-0.009685,6.197307
5735899.19838,620066.332166,-112.82166,-0.005961,-0.009632,6.197279
5735899.301085,620066.318323,-112.823771,-0.006282,-0.009598,6.197271
5735899.403791,620066.30448,-112.82587,-0.006489,-0.009571,6.19725
5735899.506272,620066.290573,-112.827933,-0.006603,-0.009562,6.197231
5735899.608753,620066.276667,-112.83,-0.00662,-0.009577,6.197214
5735899.711233,620066.262691,-112.832074,-0.006589,-0.009653,6.19718
5735899.813492,620066.248789,-112.834182,-0.006571,-0.009813,6.197151
5735899.915751,620066.234888,-112.836278,-0.006668,-0.010013,6.19714
5735900.017899,620066.220989,-112.838323,-0.006993,-0.010141,6.197132
5735900.119935,620066.207093,-112.840323,-0.00741,-0.010272,6.197105
5735900.221972,620066.193197,-112.842331,-0.007758,-0.010425,6.197088
5735900.323897,620066.179304,-112.844284,-0.008005,-0.010574,6.197074
5735900.425711,620066.165413,-112.846178,-0.007985,-0.010787,6.197061
5735900.527524,620066.151453,-112.848006,-0.007776,-0.011039,6.197073
5735900.629227,620066.137565,-112.849774,-0.007454,-0.011288,6.197071
5735900.730819,620066.123679,-112.851575,-0.007117,-0.011484,6.197062
5735900.832301,620066.109866,-112.853474,-0.006894,-0.011714,6.197072
5735900.933785,620066.096121,-112.855456,-0.00696,-0.011937,6.197066
5735901.035046,620066.082381,-112.857431,-0.007224,-0.012059,6.197048
5735901.136311,620066.06878,-112.859425,-0.007397,-0.012091,6.196969
5735901.237351,620066.055114,-112.861397,-0.007327,-0.011997,6.196896
5735901.338168,620066.041386,-112.863326,-0.007146,-0.011633,6.196847
5735901.438875,620066.027728,-112.865266,-0.007065,-0.011174,6.196789
5735901.539582,620066.014071,-112.867228,-0.007136,-0.010601,6.196734
5735901.640065,620066.00035,-112.869282,-0.007213,-0.010014,6.196727
5735901.740548,620065.986629,-112.871428,-0.00743,-0.009422,6.196737
5735901.840808,620065.972914,-112.873667,-0.007732,-0.008887,6.196786
5735901.940958,620065.959201,-112.875988,-0.008074,-0.008345,6.196866
5735902.040994,620065.945421,-112.878377,-0.008395,-0.007891,6.196971
5735902.140918,620065.931575,-112.880803,-0.008606,-0.00748,6.197111
5735902.24084,620065.917661,-112.88317,-0.008692,-0.007182,6.197268
5735902.340539,620065.903751,-112.885442,-0.008737,-0.006873,6.197476
5735902.440242,620065.88998,-112.887557,-0.008823,-0.00659,6.197662
5735902.539721,620065.876145,-112.889619,-0.008977,-0.006337,6.197852
5735902.715116,620066.054798,-113.044572,-0.009039,-0.006155,6.197792
5735902.814493,620066.041379,-113.046813,-0.009235,-0.006017,6.197984
5735902.91376,620066.027963,-113.048912,-0.009362,-0.005828,6.198175
5735903.013029,620066.014686,-113.050777,-0.009405,-0.00559,6.198346
5735903.112189,620066.00148,-113.052337,-0.009398,-0.005224,6.198492
5735903.211241,620065.988414,-113.053602,-0.009262,-0.004828,6.198618
5735903.310184,620065.975421,-113.054753,-0.009082,-0.004405,6.198697
5735903.409019,620065.962568,-113.055925,-0.008945,-0.004071,6.198789
5735903.507853,620065.949714,-113.057264,-0.008894,-0.003785,6.198889
5735903.606467,620065.936936,-113.058695,-0.009088,-0.003609,6.199001
5735903.704968,620065.924091,-113.060263,-0.009273,-0.003457,6.199149
5735903.803356,620065.911179,-113.062083,-0.009329,-0.003498,6.199292
5735903.901522,620065.898273,-113.064386,-0.009153,-0.003723,6.199454
5735903.999573,620065.885232,-113.067213,-0.008713,-0.004188,6.199684
5735904.097404,620065.872264,-113.070543,-0.008361,-0.004825,6.1999
5735904.195232,620065.859228,-113.074174,-0.007898,-0.005559,6.200146
5735904.292841,620065.846266,-113.077992,-0.007638,-0.006287,6.200391
5735904.39045,620065.833373,-113.081887,-0.007402,-0.007,6.200636
5735904.487838,620065.820486,-113.085851,-0.007221,-0.007717,6.20084
5735904.585117,620065.807739,-113.089932,-0.007061,-0.008488,6.201047
5735904.682396,620065.794992,-113.094047,-0.006763,-0.009257,6.201236
5735904.779453,620065.78225,-113.09816,-0.006354,-0.010037,6.201411
5735904.876401,620065.769581,-113.102038,-0.005802,-0.010659,6.201593
5735904.973237,620065.756913,-113.105648,-0.005385,-0.011106,6.201768
5735905.069962,620065.744249,-113.108999,-0.004954,-0.01138,6.201935
5735905.166579,620065.731725,-113.112167,-0.004675,-0.011574,6.202075
5735905.263085,620065.719203,-113.115127,-0.004432,-0.011625,6.202217
5735905.359368,620065.706687,-113.117902,-0.004368,-0.011612,6.202346
5735905.455652,620065.694171,-113.120563,-0.004381,-0.011534,6.202456
5735905.551713,620065.681661,-113.123178,-0.004366,-0.01153,6.202555
5735905.647663,620065.669153,-113.12575,-0.004364,-0.011527,6.202656
5735905.743388,620065.656581,-113.128242,-0.004291,-0.011542,6.202775
5735905.839114,620065.644009,-113.130562,-0.004197,-0.011485,6.20291
5735905.934618,620065.631443,-113.132711,-0.004019,-0.011384,6.203057
5735906.030121,620065.618876,-113.134728,-0.003839,-0.011226,6.203215
5735906.125292,620065.606387,-113.136692,-0.003644,-0.011052,6.203411
5735906.220351,620065.593831,-113.138578,-0.003556,-0.01082,6.203615
5735906.315302,620065.581416,-113.140363,-0.003665,-0.010501,6.203821
5735906.410141,620065.569003,-113.142049,-0.003853,-0.010117,6.204021
5735906.504648,620065.556668,-113.143659,-0.004028,-0.009707,6.204182
5735906.599046,620065.544404,-113.145273,-0.004215,-0.009243,6.204309
5735906.693333,620065.532143,-113.146961,-0.004355,-0.008835,6.204408
5735906.787401,620065.520025,-113.148759,-0.004585,-0.008478,6.204451
5735906.881246,620065.507912,-113.150642,-0.004838,-0.008205,6.20448
5735906.975091,620065.4958,-113.152626,-0.005187,-0.008042,6.204484
5735907.068606,620065.483833,-113.154663,-0.005577,-0.007979,6.204468
5735907.162119,620065.471798,-113.156668,-0.006081,-0.007936,6.204462
5735907.25541,620065.459767,-113.158655,-0.006532,-0.007919,6.204435
5735907.34848,620065.447811,-113.160661,-0.006856,-0.007988,6.204404
5735907.631328,620065.587789,-113.038076,-0.006969,-0.008146,6.204424
5735907.724176,620065.575838,-113.04021,-0.006899,-0.008458,6.204449
5735907.817025,620065.563956,-113.042501,-0.006699,-0.008858,6.204509
5735907.909541,620065.552082,-113.044934,-0.006476,-0.009292,6.204591
5735908.002057,620065.540209,-113.047402,-0.006206,-0.009673,6.204694
5735908.09424,620065.528412,-113.049905,-0.005859,-0.010004,6.204817
5735908.186313,620065.516618,-113.052402,-0.005431,-0.01028,6.204972
5735908.278275,620065.504895,-113.054836,-0.005002,-0.010427,6.205144
5735908.370018,620065.493247,-113.057142,-0.004581,-0.010446,6.205308
5735908.461539,620065.481673,-113.059339,-0.004173,-0.010337,6.205453
5735908.552951,620065.470171,-113.061549,-0.003761,-0.010185,6.20558
5735908.644251,620065.458672,-113.063859,-0.003307,-0.01005,6.205682
5735908.735333,620065.447316,-113.066268,-0.002811,-0.009945,6.20574
5735908.826193,620065.436034,-113.068748,-0.002306,-0.009861,6.205767
5735908.916946,620065.424893,-113.071293,-0.001798,-0.009825,6.20576
5735909.007477,620065.413757,-113.073905,-0.001444,-0.009782,6.205719
5735909.097785,620065.402626,-113.076673,-0.00112,-0.009794,6.205683
5735909.187872,620065.39157,-113.079498,-0.000918,-0.009789,6.205648
5735909.277844,620065.380378,-113.082341,-0.000729,-0.009721,6.205626
5735909.367593,620065.369123,-113.085159,-0.000589,-0.009616,6.20564
5735909.457116,620065.357735,-113.08799,-0.000501,-0.009483,6.20569
5735909.546413,620065.346214,-113.090809,-0.000473,-0.009336,6.205781
5735909.635598,620065.334627,-113.093572,-0.000577,-0.009178,6.205915
5735909.724558,620065.322976,-113.096214,-0.000762,-0.008991,6.206075
5735909.813292,620065.311193,-113.098719,-0.001104,-0.008769,6.206263
5735909.901914,620065.299343,-113.101078,-0.001549,-0.008515,6.20647
5735909.990315,620065.287567,-113.103362,-0.002164,-0.008279,6.206676
5735910.078603,620065.275725,-113.105521,-0.002802,-0.008,6.206873
5735910.166671,620065.263958,-113.107502,-0.003453,-0.007654,6.207039
5735910.254629,620065.252262,-113.109207,-0.003974,-0.007204,6.207162
5735910.342366,620065.24064,-113.110641,-0.004492,-0.006646,6.207237
5735910.429995,620065.229159,-113.111947,-0.004977,-0.005991,6.207264
5735910.517403,620065.217753,-113.113298,-0.005378,-0.005413,6.207249
5735910.604594,620065.206558,-113.114794,-0.00569,-0.004876,6.207206
5735910.691674,620065.195367,-113.116403,-0.005874,-0.004416,6.207138
5735910.778536,620065.184387,-113.118117,-0.005913,-0.003983,6.207039
5735910.865288,620065.17348,-113.119952,-0.005805,-0.003636,6.206949
5735910.951707,620065.16258,-113.12197,-0.005616,-0.003366,6.206873
5735911.038019,620065.151821,-113.124163,-0.005408,-0.003156,6.206816
5735911.124107,620065.141067,-113.126496,-0.005152,-0.002986,6.206786
5735911.210083,620065.130247,-113.128908,-0.004876,-0.002782,6.206783
5735911.295727,620065.119504,-113.131391,-0.004539,-0.002569,6.206798
5735911.38126,620065.108764,-113.133939,-0.004164,-0.002377,6.206841
5735911.466568,620065.097959,-113.136546,-0.003741,-0.002201,6.206909
5735911.551654,620065.087161,-113.13922,-0.003406,-0.002068,6.206995
5735911.636518,620065.076367,-113.142008,-0.003131,-0.001978,6.207083
5735911.721161,620065.065648,-113.144918,-0.002942,-0.001944,6.207167
5735911.80558,620065.054865,-113.147962,-0.002784,-0.001957,6.207247
5735911.889888,620065.044085,-113.151134,-0.002613,-0.002078,6.207321
5735911.973862,620065.033312,-113.15439,-0.002455,-0.002258,6.207386
5735912.057727,620065.022612,-113.157692,-0.00234,-0.002483,6.207447
5735912.761711,620065.75408,-111.548169,-0.002246,-0.002786,6.206727
5735912.845818,620065.744202,-111.549979,-0.002343,-0.003047,6.206773
5735912.929702,620065.734329,-111.551753,-0.002597,-0.00329,6.20682
5735913.013364,620065.724462,-111.553491,-0.002976,-0.003512,6.206877
5735913.096803,620065.7146,-111.555162,-0.003426,-0.003721,6.206921
5735913.180019,620065.704674,-111.556762,-0.003914,-0.003889,6.206982
5735913.263012,620065.694754,-111.55829,-0.004444,-0.004015,6.207043
5735913.345781,620065.68477,-111.559815,-0.004982,-0.004165,6.207092
5735913.428327,620065.674791,-111.561326,-0.005432,-0.004301,6.207142
5735913.510542,620065.664889,-111.562809,-0.005738,-0.004364,6.207155
5735913.592421,620065.654927,-111.564261,-0.005845,-0.004376,6.207152
5735913.674189,620065.644966,-111.565704,-0.005783,-0.004316,6.207148
5735913.755627,620065.635152,-111.567178,-0.005713,-0.004266,6.207122
5735913.836733,620065.625415,-111.568678,-0.005685,-0.004207,6.207088
5735913.917731,620065.615818,-111.57022,-0.005726,-0.004196,6.207055
5735913.998397,620065.606299,-111.571806,-0.005773,-0.004254,6.207031
5735914.078953,620065.596851,-111.573405,-0.005936,-0.004359,6.207014
5735914.159178,620065.58748,-111.575006,-0.006193,-0.00453,6.207015
5735914.239181,620065.578183,-111.576639,-0.006556,-0.004832,6.207021
5735914.318962,620065.568892,-111.578335,-0.007024,-0.005226,6.207032
5735914.398521,620065.559606,-111.580118,-0.007522,-0.00572,6.207037
5735914.477856,620065.550256,-111.581971,-0.00797,-0.006309,6.207065
